PID,Episode,Reward
38637,118,1092.533596404462
38638,120,1093.2840636698782
38640,119,1090.509080235693
38636,119,1091.886507704688
38639,134,1097.4840636698782
38637,119,1092.5335964044623
38638,121,1086.9840636698775
38640,120,1094.7090802356936
38636,120,1094.6865077046884
38637,120,1093.9335964044624
38639,135,1092.5840636698779
38638,122,1092.5840636698788
38640,121,1086.6282719717385
38636,121,1098.8865077046887
38637,121,1093.9335964044624
38639,136,1094.6840636698782
38638,123,1096.084063669878
38640,122,1091.2090802356931
38636,122,1092.5865077046883
38637,122,1084.1335964044622
38639,137,1095.3840636698783
38638,124,1089.784063669878
38640,123,1093.3090802356937
38636,123,1093.286507704688
38637,123,1091.8335964044613
38639,138,1096.0840636698779
38638,125,1092.5840636698783
38640,124,1097.5090802356929
38636,124,1091.1865077046878
38637,124,1088.3335964044616
38639,139,1094.6840636698778
38638,126,1089.586826849824
38640,125,1094.0090802356935
38636,125,1096.7865077046881
38637,125,1091.1653365930629
38639,140,1093.2840636698784
38638,127,1089.0398986451146
38640,126,1088.3457473589276
38636,126,1092.5865077046888
38637,126,1096.0335964044625
38639,141,1091.8840636698783
38638,128,1093.9840636698782
38640,127,1094.009080235693
38636,127,1096.7865077046883
38637,127,1090.4335964044622
38639,142,1093.2840636698784
38638,129,1090.328591201544
38640,128,1091.909080235693
38636,128,1092.586507704688
38637,128,1087.940586297341
38639,143,1093.580721123023
38638,130,1095.3840636698774
38640,129,1089.8090802356942
38636,129,1095.086507704688
38637,129,1091.3512032568808
38639,144,1095.384063669878
38638,131,1086.284063669878
38640,130,1089.8090802356944
38636,130,1093.9865077046882
38637,130,1091.1335964044615
38639,145,1092.5840636698772
38638,132,1091.184063669878
38640,131,1098.2090802356938
38636,131,1096.0865077046878
38637,131,1087.633596404462
38639,146,1093.2840636698772
38638,133,1093.2840636698782
38640,132,1098.2090802356931
38636,132,1084.1130553865378
38637,132,1094.6335964044627
38639,147,1085.5840636698779
38638,134,1093.2840636698782
38640,133,1094.0090802356945
38636,133,1093.5865077046892
38637,133,1093.2335964044619
38639,148,1091.1840636698776
38638,135,1099.0095059483333
38640,134,1094.7090802356936
38636,134,1095.3865077046885
38637,134,1093.233596404462
38639,149,1094.684063669878
38638,136,1090.0035949997964
38640,135,1091.2090802356938
38636,135,1091.8865077046876
38637,135,1089.0335964044616
38639,150,1095.3840636698778
38638,137,1095.3840636698783
38640,136,1096.809080235693
38636,136,1092.586507704688
38637,136,1088.3335964044616
38639,151,1092.5840636698777
38638,138,1093.2840636698784
38640,137,1094.009080235694
38636,137,1084.4327954545722
38637,137,1098.8335964044618
38639,152,1093.2840636698782
38638,139,1088.3840636698776
38640,138,1097.8180869084567
38636,138,1094.1865077046884
38637,138,1094.233596404462
38639,153,1096.7840636698782
38638,140,1094.6840636698782
38640,139,1095.4090802356936
38636,139,1090.486507704688
38637,139,1093.9335964044624
38639,154,1096.7840636698786
38638,141,1092.584063669878
38640,140,1089.8090802356933
38636,140,1098.886507704689
38637,140,1094.6335964044629
38639,155,1095.3840636698778
38638,142,1089.7840636698786
38640,141,1098.9090802356932
38636,141,1093.9865077046877
38637,141,1092.1873797193089
38639,156,1093.9840636698777
38638,143,1093.2840636698782
38640,142,1096.809080235693
38636,142,1088.3865077046871
38637,142,1089.0335964044616
38639,157,1095.3840636698778
38638,144,1094.6840636698785
38640,143,1089.809080235694
38636,143,1093.2865077046886
38637,143,1091.8335964044613
38639,158,1092.2574688930176
38638,145,1094.6840636698782
38640,144,1092.6090802356937
38636,144,1016.6637940226473
38637,144,1091.1335964044617
38639,159,1093.9840636698777
38638,146,1085.5840636698772
38640,145,1096.8090802356928
38636,145,1098.8865077046887
38637,145,1092.5335964044612
38639,160,1092.5840636698786
38638,147,1086.9840636698782
38640,146,1096.1090802356935
38636,146,1089.0865077046874
38637,146,1084.8804035446956
38639,161,1089.084063669878
38638,148,1091.184063669878
38640,147,1096.1090802356932
38636,147,1075.4682697467092
38637,147,1094.6335964044629
38639,162,1092.5840636698779
38638,149,1094.6840636698782
38640,148,1091.2090802356931
38636,148,1091.8865077046885
38637,148,1090.4335964044622
38639,163,1094.6840636698778
38638,150,1089.0840636698779
38640,149,1093.309080235694
38636,149,1098.886507704689
38637,149,1092.533596404462
38639,164,1094.6840636698778
38638,151,1095.3663145436929
38640,150,1091.2090802356936
38636,150,1096.7865077046881
38637,150,1093.9335964044622
38639,165,1094.684063669878
38638,152,1096.0840636698783
38640,151,1094.009080235693
38636,151,1094.686507704689
38637,151,1091.8335964044606
38639,166,1097.4840636698787
38638,153,1092.5840636698779
38640,152,1090.5090802356929
38636,152,1094.6865077046882
38637,152,1091.133596404462
38639,167,1094.684063669878
38638,154,1089.3840636698776
38640,153,1098.2090802356927
38636,153,1095.3865077046878
38637,153,1096.033596404463
38639,168,1093.9840636698784
38638,155,1098.884063669878
38640,154,1093.3090802356933
38636,154,1095.3865077046887
38637,154,1086.9335964044628
38639,169,1093.2840636698782
38638,156,1089.7840636698784
38640,155,1096.8090802356928
38636,155,1097.4865077046882
38637,155,1096.033596404462
38639,170,1088.3840636698785
38638,157,1090.484063669878
38640,156,1097.5090802356935
38636,156,1094.6865077046882
38637,156,1093.233596404462
38639,171,1093.984063669878
38638,158,1092.5840636698777
38640,157,1093.309080235694
38636,157,1088.3865077046873
38637,157,1094.6335964044629
38639,172,1098.8840636698783
38638,159,1095.3840636698776
38640,158,1094.7090802356936
38636,158,1096.786507704689
38637,158,1092.533596404462
38639,173,1089.0840636698786
38638,160,1091.184063669878
38640,159,1097.5090802356933
38636,159,1095.3865077046892
38637,159,1094.4585964044627
38639,174,1093.2840636698784
38638,161,1095.3840636698785
38640,160,1094.7090802356936
38636,160,1096.0865077046883
38637,160,1096.7335964044623
38639,175,1094.6840636698787
38640,161,1092.6090802356937
38638,162,1096.0840636698779
38636,161,1097.486507704689
38637,161,1095.3335964044632
38639,176,1091.3203314782477
38640,162,1094.0090802356933
38638,163,1091.884063669878
38636,162,1096.0865077046883
38637,162,1092.5335964044623
38639,177,1091.7054765017765
38640,163,1094.7090802356945
38638,164,1095.3840636698783
38636,163,1093.2865077046877
38637,163,1089.2899173330864
38639,178,1088.9054765017754
38640,164,1091.2090802356934
38638,165,1093.9840636698782
38636,164,1095.3865077046878
38637,164,1093.9335964044622
38639,179,1097.484063669878
38640,165,1092.6090802356937
38638,166,1096.784063669878
38636,165,1098.1865077046882
38637,165,1093.2335964044628
38639,180,1096.7840636698775
38640,166,1099.6090802356932
38638,167,1095.3840636698783
38636,166,1094.6865077046882
38637,166,1096.0335964044625
38639,181,1093.9840636698773
38640,167,1089.8090802356928
38638,168,1094.6840636698778
38636,167,1095.3865077046887
38637,167,1090.4335964044622
38639,182,1088.384063669878
38640,168,1092.6090802356928
38638,169,1098.5658949066928
38636,168,1092.5865077046878
38637,168,1092.5335964044623
38639,183,1091.184063669878
38640,169,1098.9090802356925
38638,170,1091.1840636698778
38636,169,1092.586507704689
38637,169,1095.3335964044622
38639,184,1093.984063669878
38640,170,1087.709080235694
38638,171,1090.4840636698784
38636,170,1092.7865077046881
38637,170,1093.2335964044623
38639,185,1093.4912746211817
38640,171,1088.4090802356945
38638,172,1086.764007084257
38636,171,1095.3865077046883
38637,171,1090.4335964044615
38639,186,1096.7840636698782
38640,172,1095.4090802356936
38638,173,1091.1840636698778
38636,172,1090.4865077046873
38637,172,1093.2335964044623
38639,187,1096.0840636698786
38640,173,1092.6090802356932
38638,174,1094.684063669878
38636,173,1095.3865077046887
38637,173,1093.2335964044623
38639,188,1094.9807211230222
38640,174,1094.0090802356933
38638,175,1094.6840636698778
38636,174,1096.7865077046886
38637,174,1093.933596404462
38639,189,1091.184063669878
38640,175,1091.9090802356939
38638,176,1089.7840636698784
38636,175,1085.5865077046874
38637,175,1095.3335964044618
38639,190,1097.484063669878
38640,176,1090.4413794635848
38638,177,1092.5840636698774
38636,176,1099.5865077046888
38637,176,1095.3335964044627
38639,191,1095.3840636698774
38640,177,1098.2090802356934
38638,178,1098.1840636698785
38636,177,1097.4865077046888
38637,177,1091.8335964044622
38639,192,1091.8840636698785
38640,178,1091.9090802356934
38638,179,1092.584063669878
38636,178,1095.6865077046882
38637,178,1093.2335964044623
38639,193,1090.4840636698787
38640,179,1097.5090802356933
38638,180,1091.8840636698785
38636,179,1091.8865077046876
38637,179,1093.9335964044626
38639,194,1092.5840636698774
38640,180,1092.609080235693
38638,181,1095.3840636698785
38636,180,1096.6273143113572
38637,180,1092.3497858451803
38639,195,1095.3840636698783
38640,181,1096.8090802356921
38638,182,1093.9840636698787
38636,181,1097.4865077046893
38637,181,1091.8335964044622
38639,196,1096.7840636698782
38640,182,1087.7090802356938
38638,183,1089.7840636698786
38636,182,1009.462859166811
38637,182,1092.533596404462
38639,197,1091.1840636698782
38640,183,1094.7090802356934
38638,184,1090.4840636698775
38636,183,1093.986507704688
38637,183,1096.033596404462
38639,198,1091.8840636698783
38640,184,1095.4090802356934
38638,185,1092.5840636698779
38636,184,1094.686507704688
38637,184,1093.4330965828626
38639,199,1093.9840636698775
38640,185,1094.009080235693
38638,186,1085.0191934778522
38636,185,1093.9865077046886
38637,185,1091.6737149953342
38639,200,1095.4258324799143
38640,186,1097.5090802356933
38638,187,1091.184063669878
38636,186,1085.5865077046885
38637,186,1094.6335964044627
38639,201,1089.0840636698783
38640,187,1095.4090802356934
38638,188,1096.7840636698784
38636,187,1091.1865077046873
38637,187,1095.333596404463
38639,202,1093.284063669878
38640,188,1097.5090802356933
38638,189,1091.1840636698785
38636,188,1090.4865077046873
38637,188,1092.533596404462
38639,203,1089.7840636698782
38640,189,1095.4090802356939
38638,190,1090.4840636698784
38636,189,1091.1865077046878
38637,189,1098.1335964044622
38639,204,1093.9840636698782
38640,190,1087.7090802356938
38638,191,1100.971272428657
38636,190,1095.9273143113578
38637,190,1095.3335964044627
38639,205,1095.3840636698783
38640,191,1091.9090802356936
38638,192,1097.484063669878
38636,191,1096.7865077046886
38637,191,1093.933596404462
38639,206,1094.6840636698778
38640,192,1091.9090802356943
38638,193,1087.684063669877
38636,192,1090.4865077046884
38637,192,1092.533596404462
38639,207,1093.9840636698789
38640,193,1091.9090802356934
38638,194,1091.8840636698774
38636,193,1063.3836909961767
38637,193,1092.5335964044614
38639,208,1093.2840636698772
38640,194,1094.0090802356926
38638,195,1091.1840636698785
38636,194,1098.8865077046887
38637,194,1094.6335964044615
38639,209,1091.1840636698782
38640,195,1094.0090802356935
38638,196,1088.754414005847
38636,195,1092.5865077046876
38637,195,1089.7335964044623
38639,210,1095.384063669878
38640,196,1088.4090802356934
38638,197,1093.9840636698777
38636,196,1056.1662295841747
38637,196,1097.4335964044626
38639,211,1090.4840636698773
38640,197,1092.6090802356941
38638,198,1096.784063669878
38636,197,1095.3865077046885
38637,197,1093.9335964044622
38639,212,1093.984063669878
38640,198,1094.7090802356934
38638,199,1089.084063669878
38636,198,1093.2865077046881
38637,198,1091.7626343289855
38639,213,1089.084063669878
38640,199,1095.4090802356927
38638,200,1088.3840636698778
38636,199,1093.2865077046881
38637,199,1092.5335964044623
